first_name,last_name,email,phone,title,industry,company_size,account_id,last_activity,deal_name,amount,close_date,stage,owner
Richard,Jones,,+1-262-919-0940x46779,Probation officer,,500+,29394214-1562-4ac4-af11-7e1a466edba5,2025-03-19,Synthesize Viral Schemas Deal 481,35028.4,2025-05-12,Proposal,lopezwilliam@example.org
John,Phelps,ihart@example.net,902-948-5868x51407,Colour technologist,,,c5f46120-67ea-46fd-9688-3f3fc996f829,2025-03-10,Streamline Mission-Critical Systems Deal 482,-1000.0,2025-04-27,Prospecting,mistyrobinson@example.net
Steven,Rivera,lindseyjuarez@example.com,811.869.3386,Homeopath,Inc,51-200,a7b6ce15-495d-4fa8-80bb-4be6ce411cf9,2025-03-05,Envisioneer Granular Info-Mediaries Deal 483,18129.45,2025-04-27,Closed Won,alexjohnson@example.net
Jessica,Stone,swilliams@example.net,(454)739-2637x9148,"Engineer, manufacturing",and Sons,51-200,99283791-8ae3-43d5-9ee2-3ed265d8039b,2025-04-12,Transform Holistic Methodologies Deal 484,,2025-05-09,Negotiation,
Emily,Brown,not-an-email,(575)704-9064x509,"Administrator, Civil Service",PLC,201-500,625a456a-83c5-46e9-887a-5ad145110c5a,2025-04-19,Streamline User-Centric Bandwidth Deal 485,7377.09,2025-05-04,Negotiation,tracy25@example.org
Brent,Jacobs,tinamerritt@example.net,(413)609-9284,Banker,and Sons,1-10,,2025-04-06,Productize Extensible Vortals Deal 486,33171.42,,Negotiation,christopher95@example.org
Sheila,Weber,belltyler@example.org,,"Scientist, biomedical",Ltd,11-50,b1c68ff8-0b7d-41dc-8b0b-8bce63828676,2025-03-23,Facilitate 24/7 Supply-Chains Deal 487,21656.56,2025-04-22,Closed Won,davistaylor@example.com
James,Robbins,,001-239-813-5774,Commercial art gallery manager,and Sons,500+,1052a0a2-0bf7-4816-be93-70131db1489f,2025-02-28,Evolve 24/7 Models Deal 488,,2025-04-24,Closed Lost,fisherricky@example.net
Heather,Krause,gary37@example.org,(278)421-2818x28752,Communications engineer,LLC,11-50,,,Leverage Collaborative Systems Deal 489,37370.31,2025-04-30,Closed Won,laura90@example.com
Amanda,Hickman,kgoodman@example.net,123-abc,Actor,Ltd,1-10,62a3fa94-607c-4a4c-b01c-c453fe503be9,2025-04-07,Revolutionize Bleeding-Edge Paradigms Deal 490,43196.65,2025-04-29,Closed Won,lisasimmons@example.com
Kenneth,Chambers,not-an-email,429.536.9445,Rural practice surveyor,Ltd,,,2025-03-01,Revolutionize Best-Of-Breed Relationships Deal 491,19227.71,2025-05-11,Closed Lost,ganderson@example.net
Danielle,Schneider,not-an-email,,Microbiologist,Inc,1-10,4633a37a-1e4c-4686-8b0a-e2ea031f04b3,2025-04-05,Orchestrate Dynamic Users Deal 492,-1000.0,2025-04-24,Closed Lost,elizabethramos@example.net
Danielle,Wilson,katherine98@example.net,001-388-744-5646x74748,"Surveyor, planning and development",Group,11-50,e8caed2a-cdfb-4666-9e7e-e5fdec3c5e11,2025-02-24,Scale Magnetic Content Deal 493,-1000.0,2025-04-30,Negotiation,michaelstone@example.net
Tiffany,Dunlap,vcarney@example.com,(787)767-9232x97799,Automotive engineer,and Sons,500+,a11c8e9a-2d75-4eca-89a8-ea603458c082,2025-03-10,Evolve Bleeding-Edge Web Services Deal 494,,2025-04-27,Negotiation,kylelara@example.com
Angela,King,awoods@example.org,+1-644-465-9109x550,Radio producer,and Sons,201-500,eef940fb-4311-4809-b2e4-5d251d5a5128,2025-04-16,Matrix Compelling Infrastructures Deal 495,9532.81,2025-04-12,,floresdevon@example.com
Joseph,Golden,careyhunter@example.org,717.596.3728x1455,Data scientist,,11-50,,2025-04-16,Incentivize Cross-Platform Schemas Deal 496,45694.77,2025-05-21,Prospecting,anita72@example.net
Brandy,Kent,burtonconnie@example.org,+1-356-579-0591,"Surveyor, building control",LLC,1-10,8329ccdb-035f-4158-b823-1911556d0870,2025-03-06,Repurpose Global Supply-Chains Deal 497,21410.97,2025-05-04,Prospecting,tmiller@example.com
Miranda,Thomas,not-an-email,603.298.7227x288,"Engineer, civil (consulting)",Group,11-50,a28e0192-ef01-42ce-b4e8-3686a765b5dc,2025-03-21,Productize Cross-Platform Models Deal 498,26770.98,,Closed Lost,sullivanoscar@example.org
Joshua,Bernard,not-an-email,123-abc,Advice worker,Ltd,201-500,b6d975fe-86fa-435c-9e93-9bd48dc77a30,2025-02-27,Disintermediate Rich Applications Deal 499,45984.64,2025-05-18,,randall15@example.net
